Created_On,Source,Industry
4/24/2017,Organic,Education
4/24/2017,Organic,Education
4/24/2017,Direct,Telecom
4/24/2017,Direct,SaaS
4/24/2017,Paid,Retail/Entertainment
4/24/2017,Referral,Telecom
4/24/2017,Organic,Retail/Entertainment
4/24/2017,Referral,Finance
4/24/2017,Direct,SaaS
4/24/2017,Organic,IT
4/24/2017,Social,Education
4/24/2017,Paid,SaaS
4/24/2017,Referral,Health Care
4/24/2017,Social,Finance
4/24/2017,Referral,Education
4/24/2017,Paid,Telecom
4/24/2017,Social,Telecom
4/24/2017,Organic,Health Care
4/24/2017,Paid,Telecom
4/24/2017,Social,Finance
4/24/2017,Direct,Finance
4/24/2017,Social,Education
4/24/2017,Organic,Health Care
4/24/2017,Social,SaaS
4/24/2017,Direct,SaaS
4/24/2017,Organic,SaaS
4/24/2017,Paid,Telecom
4/24/2017,Email,Telecom
4/24/2017,Referral,Education
4/24/2017,Referral,IT
4/24/2017,Social,Telecom
4/24/2017,Direct,IT
4/25/2017,Social,SaaS
4/25/2017,Direct,IT
4/25/2017,Social,Health Care
4/25/2017,Referral,Finance
4/25/2017,Organic,Health Care
4/25/2017,Organic,Health Care
4/25/2017,Paid,Telecom
4/25/2017,Direct,SaaS
4/25/2017,Social,IT
4/25/2017,Direct,IT
4/25/2017,Direct,Telecom
4/25/2017,Organic,Education
4/25/2017,Referral,Retail/Entertainment
4/25/2017,Direct,Finance
4/25/2017,Direct,Health Care
4/25/2017,Paid,Finance
4/25/2017,Direct,SaaS
4/25/2017,Social,Health Care
4/25/2017,Direct,Telecom
4/25/2017,Social,IT
4/25/2017,Email,Finance
4/25/2017,Email,IT
4/25/2017,Email,Telecom
4/25/2017,Direct,Retail/Entertainment
4/25/2017,Paid,Telecom
4/25/2017,Paid,IT
4/25/2017,Paid,SaaS
4/25/2017,Referral,Health Care
4/25/2017,Paid,IT
4/25/2017,Email,Finance
4/25/2017,Paid,SaaS
4/25/2017,Paid,SaaS
4/25/2017,Direct,IT
4/25/2017,Social,Retail/Entertainment
4/25/2017,Social,SaaS
4/25/2017,Referral,IT
4/25/2017,Referral,SaaS
4/25/2017,Social,IT
4/25/2017,Direct,Retail/Entertainment
4/25/2017,Referral,IT
4/25/2017,Email,Telecom
4/25/2017,Social,SaaS
4/25/2017,Email,Telecom
4/25/2017,Email,Education
4/25/2017,Email,SaaS
4/25/2017,Referral,Finance
4/25/2017,Email,Health Care
4/25/2017,Organic,SaaS
4/25/2017,Organic,Telecom
4/25/2017,Paid,Telecom
4/25/2017,Organic,Finance
4/25/2017,Referral,Finance
4/25/2017,Paid,Retail/Entertainment
4/25/2017,Email,Health Care
4/25/2017,Email,IT
4/25/2017,Organic,SaaS
4/25/2017,Paid,Telecom
4/25/2017,Organic,Finance
4/25/2017,Referral,Education
4/25/2017,Organic,SaaS
4/25/2017,Email,Education
4/25/2017,Email,SaaS
4/25/2017,Direct,Health Care
4/25/2017,Paid,Retail/Entertainment
4/25/2017,Social,Telecom
4/25/2017,Paid,IT
4/25/2017,Paid,Telecom
4/25/2017,Social,Telecom
4/25/2017,Social,SaaS
4/26/2017,Email,SaaS
4/26/2017,Email,Telecom
4/26/2017,Paid,Health Care
4/26/2017,Paid,SaaS
4/26/2017,Paid,IT
4/26/2017,Paid,Telecom
4/26/2017,Organic,IT
4/26/2017,Paid,SaaS
4/26/2017,Paid,Finance
4/26/2017,Referral,Health Care
4/26/2017,Direct,Retail/Entertainment
4/26/2017,Social,Finance
4/26/2017,Paid,Finance
4/26/2017,Paid,Retail/Entertainment
4/26/2017,Social,Finance
4/26/2017,Social,Finance
4/26/2017,Paid,Health Care
4/26/2017,Email,Finance
4/26/2017,Social,IT
4/26/2017,Email,Health Care
4/26/2017,Referral,Health Care
4/26/2017,Direct,SaaS
4/26/2017,Email,IT
4/26/2017,Social,Finance
4/26/2017,Organic,Health Care
4/26/2017,Referral,Finance
4/26/2017,Social,Health Care
4/26/2017,Social,Telecom
4/26/2017,Email,Telecom
4/26/2017,Social,Retail/Entertainment
4/26/2017,Referral,Finance
4/26/2017,Paid,Health Care
4/26/2017,Direct,SaaS
4/26/2017,Organic,SaaS
4/26/2017,Organic,SaaS
4/26/2017,Social,IT
4/26/2017,Email,Education
4/26/2017,Referral,SaaS
4/26/2017,Referral,SaaS
4/26/2017,Email,Retail/Entertainment
4/26/2017,Referral,Retail/Entertainment
4/26/2017,Referral,Health Care
4/26/2017,Organic,SaaS
4/26/2017,Referral,Health Care
4/26/2017,Direct,Telecom
4/26/2017,Email,Retail/Entertainment
4/26/2017,Organic,SaaS
4/26/2017,Email,Education
4/26/2017,Social,Retail/Entertainment
4/26/2017,Social,Telecom
4/26/2017,Organic,Finance
4/26/2017,Email,Finance
4/26/2017,Direct,SaaS
4/26/2017,Organic,Health Care
4/26/2017,Referral,Health Care
4/26/2017,Email,IT
4/26/2017,Direct,Finance
4/26/2017,Organic,Telecom
4/26/2017,Referral,Health Care
4/26/2017,Organic,SaaS
4/26/2017,Direct,Health Care
4/26/2017,Direct,SaaS
4/26/2017,Email,IT
4/26/2017,Direct,Health Care
4/26/2017,Referral,Finance
4/26/2017,Social,Retail/Entertainment
4/26/2017,Referral,Finance
4/26/2017,Social,Finance
4/26/2017,Direct,IT
4/26/2017,Paid,Telecom
4/26/2017,Direct,Health Care
4/26/2017,Organic,Education
4/26/2017,Direct,SaaS
4/26/2017,Social,Retail/Entertainment
4/26/2017,Referral,SaaS
4/26/2017,Organic,Telecom
4/26/2017,Social,Retail/Entertainment
4/26/2017,Referral,Retail/Entertainment
4/26/2017,Direct,SaaS
4/26/2017,Social,SaaS
4/26/2017,Social,Retail/Entertainment
4/26/2017,Paid,IT
4/26/2017,Email,IT
4/26/2017,Email,SaaS
4/26/2017,Direct,Retail/Entertainment
4/26/2017,Paid,Health Care
4/26/2017,Social,IT
4/26/2017,Referral,SaaS
4/26/2017,Email,Telecom
4/26/2017,Direct,Health Care
4/26/2017,Social,Retail/Entertainment
4/26/2017,Social,Telecom
4/26/2017,Social,Retail/Entertainment
4/26/2017,Direct,Health Care
4/26/2017,Paid,Telecom
4/26/2017,Direct,Telecom
4/26/2017,Direct,Finance
4/26/2017,Organic,Finance
4/26/2017,Paid,Education
4/26/2017,Direct,Retail/Entertainment
4/26/2017,Referral,Finance
4/26/2017,Paid,Telecom
4/26/2017,Referral,Telecom
4/26/2017,Paid,Health Care
4/26/2017,Email,Telecom
4/26/2017,Social,Finance
4/26/2017,Organic,Health Care
4/26/2017,Paid,Telecom
4/26/2017,Email,Retail/Entertainment
4/26/2017,Direct,Telecom
4/26/2017,Email,Health Care
4/26/2017,Paid,SaaS
4/26/2017,Referral,SaaS
4/26/2017,Paid,SaaS
4/26/2017,Social,IT
4/26/2017,Social,Telecom
4/26/2017,Paid,Education
4/27/2017,Organic,IT
4/27/2017,Email,SaaS
4/27/2017,Paid,Retail/Entertainment
4/27/2017,Referral,IT
4/27/2017,Direct,Finance
4/27/2017,Organic,IT
4/27/2017,Referral,IT
4/27/2017,Referral,SaaS
4/27/2017,Direct,Health Care
4/27/2017,Organic,Finance
4/27/2017,Organic,Telecom
4/27/2017,Email,SaaS
4/27/2017,Organic,SaaS
4/27/2017,Paid,IT
4/27/2017,Email,Telecom
4/27/2017,Paid,Education
4/27/2017,Email,Telecom
4/27/2017,Organic,SaaS
4/27/2017,Direct,SaaS
4/27/2017,Direct,SaaS
4/27/2017,Paid,IT
4/27/2017,Paid,SaaS
4/27/2017,Email,SaaS
4/27/2017,Email,Finance
4/27/2017,Social,SaaS
4/27/2017,Direct,SaaS
4/27/2017,Social,Health Care
4/27/2017,Email,IT
4/27/2017,Email,SaaS
4/27/2017,Social,Telecom
4/27/2017,Email,SaaS
4/27/2017,Organic,IT
4/27/2017,Referral,SaaS
4/27/2017,Organic,Education
4/27/2017,Referral,Finance
4/27/2017,Referral,Finance
4/27/2017,Referral,SaaS
4/27/2017,Email,Telecom
4/27/2017,Referral,SaaS
4/27/2017,Organic,SaaS
4/27/2017,Social,Health Care
4/27/2017,Email,Retail/Entertainment
4/27/2017,Social,IT
4/27/2017,Direct,Education
4/27/2017,Paid,Health Care
4/27/2017,Paid,SaaS
4/27/2017,Social,Health Care
4/27/2017,Direct,SaaS
4/27/2017,Referral,IT
4/27/2017,Direct,Health Care
4/27/2017,Direct,Finance
4/27/2017,Paid,IT
4/27/2017,Paid,Telecom
4/27/2017,Paid,SaaS
4/27/2017,Email,Education
4/27/2017,Organic,SaaS
4/27/2017,Direct,Health Care
4/27/2017,Organic,Telecom
4/27/2017,Organic,SaaS
4/27/2017,Organic,Retail/Entertainment
4/27/2017,Paid,IT
4/27/2017,Email,Finance
4/27/2017,Direct,IT
4/27/2017,Organic,IT
4/27/2017,Organic,Education
4/27/2017,Organic,Education
4/27/2017,Social,Finance
4/27/2017,Referral,SaaS
4/27/2017,Referral,Health Care
4/27/2017,Direct,Telecom
4/27/2017,Organic,SaaS
4/27/2017,Social,Finance
4/27/2017,Referral,SaaS
4/27/2017,Paid,Telecom
4/27/2017,Email,Telecom
4/27/2017,Social,Telecom
4/27/2017,Organic,Telecom
4/27/2017,Direct,IT
4/28/2017,Email,Finance
4/28/2017,Social,Finance
4/28/2017,Organic,Education
4/28/2017,Organic,SaaS
4/28/2017,Direct,Finance
4/28/2017,Paid,SaaS
4/28/2017,Paid,Telecom
4/28/2017,Referral,IT
4/28/2017,Paid,SaaS
4/28/2017,Referral,Telecom
4/28/2017,Social,Finance
4/28/2017,Direct,Education
4/28/2017,Organic,SaaS
4/28/2017,Paid,Telecom
4/28/2017,Social,IT
4/28/2017,Referral,Retail/Entertainment
4/28/2017,Paid,IT
4/28/2017,Referral,Finance
4/28/2017,Email,IT
4/28/2017,Paid,Finance
4/28/2017,Referral,Education
4/28/2017,Email,Telecom
4/28/2017,Direct,Health Care
4/28/2017,Email,IT
4/28/2017,Paid,SaaS
4/28/2017,Direct,Education
4/28/2017,Organic,Health Care
4/28/2017,Direct,SaaS
4/28/2017,Organic,Education
4/28/2017,Email,Telecom
4/28/2017,Direct,Finance
4/28/2017,Paid,SaaS
4/28/2017,Referral,SaaS
4/28/2017,Social,Health Care
4/28/2017,Direct,Telecom
4/28/2017,Social,Telecom
4/28/2017,Referral,Finance
4/28/2017,Direct,Health Care
4/28/2017,Paid,SaaS
4/28/2017,Organic,Finance
4/28/2017,Social,Health Care
4/28/2017,Social,Health Care
4/28/2017,Direct,SaaS
4/28/2017,Email,Telecom
4/28/2017,Referral,Telecom
4/28/2017,Referral,SaaS
4/28/2017,Paid,Finance
4/28/2017,Paid,Retail/Entertainment
4/28/2017,Direct,Retail/Entertainment
4/28/2017,Social,Retail/Entertainment
4/28/2017,Direct,Telecom
4/28/2017,Direct,Telecom
4/28/2017,Direct,IT
4/28/2017,Social,IT
4/28/2017,Organic,Telecom
4/28/2017,Direct,Finance
4/28/2017,Social,Telecom
4/28/2017,Referral,Education
4/28/2017,Organic,Telecom
4/28/2017,Social,Finance
4/28/2017,Referral,Telecom
4/28/2017,Paid,SaaS
4/28/2017,Organic,Health Care
4/28/2017,Organic,Finance
4/28/2017,Direct,IT
4/28/2017,Email,SaaS
4/28/2017,Direct,Finance
4/28/2017,Paid,Telecom
4/28/2017,Paid,Telecom
4/28/2017,Referral,Finance
4/28/2017,Social,Telecom
4/28/2017,Direct,SaaS
4/28/2017,Paid,Telecom
4/28/2017,Social,Health Care
4/28/2017,Social,Telecom
4/28/2017,Direct,Retail/Entertainment
4/28/2017,Organic,Finance
4/28/2017,Email,Finance
4/28/2017,Paid,SaaS
4/28/2017,Paid,SaaS
4/28/2017,Paid,Telecom
4/28/2017,Referral,Finance
4/28/2017,Direct,SaaS
4/29/2017,Organic,SaaS
4/29/2017,Organic,SaaS
4/29/2017,Referral,SaaS
4/29/2017,Organic,SaaS
4/29/2017,Direct,SaaS
4/29/2017,Email,Retail/Entertainment
4/29/2017,Organic,SaaS
4/29/2017,Paid,SaaS
4/29/2017,Social,Finance
4/29/2017,Referral,Finance
4/29/2017,Direct,IT
4/29/2017,Paid,IT
4/29/2017,Referral,Finance
4/29/2017,Social,IT
4/29/2017,Organic,Education
4/29/2017,Paid,IT
4/29/2017,Direct,Health Care
4/29/2017,Referral,Retail/Entertainment
4/29/2017,Social,IT
4/29/2017,Organic,Finance
4/29/2017,Social,Health Care
4/29/2017,Paid,Telecom
4/29/2017,Referral,SaaS
4/29/2017,Social,IT
4/29/2017,Referral,SaaS
4/29/2017,Referral,Retail/Entertainment
4/29/2017,Paid,Health Care
4/29/2017,Paid,Telecom
4/29/2017,Paid,Finance
4/29/2017,Referral,Education
4/29/2017,Paid,Education
4/29/2017,Paid,SaaS
4/29/2017,Direct,IT
4/29/2017,Direct,Finance
4/29/2017,Social,IT
4/29/2017,Email,IT
4/29/2017,Email,Finance
4/29/2017,Social,Telecom
4/29/2017,Organic,Telecom
4/29/2017,Paid,Education
4/29/2017,Direct,IT
4/29/2017,Social,Telecom
4/29/2017,Email,Education
4/29/2017,Direct,Telecom
4/29/2017,Direct,Finance
4/29/2017,Email,Finance
4/29/2017,Organic,IT
4/29/2017,Paid,Education
4/29/2017,Social,IT
4/29/2017,Organic,Finance
4/29/2017,Paid,Education
4/29/2017,Email,IT
4/29/2017,Referral,SaaS
4/29/2017,Email,Education
4/29/2017,Social,SaaS
4/29/2017,Referral,Telecom
4/29/2017,Paid,Education
4/29/2017,Referral,Telecom
4/29/2017,Direct,Health Care
4/29/2017,Email,Telecom
4/29/2017,Organic,Finance
4/29/2017,Email,SaaS
4/29/2017,Email,Finance
4/29/2017,Email,IT
4/29/2017,Referral,SaaS
4/29/2017,Direct,Finance
4/29/2017,Organic,IT
4/29/2017,Organic,Education
4/29/2017,Organic,SaaS
4/29/2017,Social,SaaS
4/29/2017,Organic,SaaS
4/29/2017,Social,SaaS
4/29/2017,Paid,Education
4/29/2017,Organic,Health Care
4/29/2017,Email,Finance
4/29/2017,Paid,IT
4/29/2017,Referral,Retail/Entertainment
4/29/2017,Direct,SaaS
4/29/2017,Referral,Finance
4/29/2017,Organic,Education
4/29/2017,Referral,Telecom
4/29/2017,Social,SaaS
4/29/2017,Organic,SaaS
4/29/2017,Referral,Education
4/29/2017,Social,Education
4/29/2017,Email,Education
4/30/2017,Email,Education
4/30/2017,Referral,Education
4/30/2017,Referral,IT
4/30/2017,Referral,Finance
4/30/2017,Direct,Telecom
4/30/2017,Organic,IT
4/30/2017,Paid,Finance
4/30/2017,Organic,SaaS
4/30/2017,Social,SaaS
4/30/2017,Referral,Finance
4/30/2017,Organic,SaaS
4/30/2017,Paid,Telecom
4/30/2017,Paid,SaaS
4/30/2017,Referral,SaaS
4/30/2017,Organic,Health Care
4/30/2017,Referral,Finance
4/30/2017,Direct,Education
4/30/2017,Organic,Education
4/30/2017,Direct,SaaS
4/30/2017,Referral,Education
4/30/2017,Direct,SaaS
4/30/2017,Paid,Health Care
4/30/2017,Social,Retail/Entertainment
4/30/2017,Email,Education
4/30/2017,Organic,Education
4/30/2017,Referral,Health Care
4/30/2017,Direct,Retail/Entertainment
4/30/2017,Organic,Education
4/30/2017,Direct,Health Care
4/30/2017,Referral,SaaS
4/30/2017,Direct,Telecom
4/30/2017,Organic,Telecom
4/30/2017,Direct,SaaS
4/30/2017,Organic,SaaS
4/30/2017,Organic,Telecom
4/30/2017,Direct,Health Care
4/30/2017,Email,Retail/Entertainment
4/30/2017,Social,Education
4/30/2017,Email,Telecom
4/30/2017,Direct,SaaS
4/30/2017,Paid,IT
4/30/2017,Organic,SaaS
4/30/2017,Organic,Health Care
4/30/2017,Email,IT
4/30/2017,Referral,IT
4/30/2017,Paid,Health Care
4/30/2017,Direct,SaaS
4/30/2017,Referral,SaaS
4/30/2017,Email,SaaS
4/30/2017,Social,Telecom
4/30/2017,Organic,Education
4/30/2017,Paid,SaaS
4/30/2017,Social,Health Care
4/30/2017,Direct,Telecom
4/30/2017,Organic,Retail/Entertainment
4/30/2017,Referral,Finance
4/30/2017,Referral,Finance
4/30/2017,Direct,SaaS
4/30/2017,Direct,Retail/Entertainment
4/30/2017,Social,Education
4/30/2017,Social,Telecom
4/30/2017,Social,SaaS
4/30/2017,Paid,Retail/Entertainment
4/30/2017,Organic,Finance
4/30/2017,Referral,SaaS
4/30/2017,Social,Education
4/30/2017,Referral,Finance
4/30/2017,Paid,Telecom
4/30/2017,Direct,Finance
4/30/2017,Direct,Finance
5/1/2017,Paid,Finance
5/1/2017,Social,Retail/Entertainment
5/1/2017,Referral,Finance
5/1/2017,Paid,IT
5/1/2017,Direct,SaaS
5/1/2017,Paid,Health Care
5/1/2017,Paid,Retail/Entertainment
5/1/2017,Paid,SaaS
5/1/2017,Referral,IT
5/1/2017,Organic,Education
5/1/2017,Email,Telecom
5/1/2017,Email,Education
5/1/2017,Organic,Telecom
5/1/2017,Referral,Finance
5/1/2017,Referral,Health Care
5/1/2017,Direct,Retail/Entertainment
5/1/2017,Social,Telecom
5/1/2017,Organic,SaaS
5/1/2017,Organic,Telecom
5/1/2017,Paid,Finance
5/1/2017,Paid,Finance
5/1/2017,Social,Telecom
5/1/2017,Social,Telecom
5/1/2017,Paid,Telecom
5/1/2017,Referral,SaaS
5/1/2017,Organic,Telecom
5/1/2017,Paid,IT
5/1/2017,Referral,Telecom
5/1/2017,Referral,Finance
5/1/2017,Email,IT
5/1/2017,Referral,Finance
5/1/2017,Direct,IT
5/1/2017,Paid,Telecom
5/1/2017,Email,SaaS
5/1/2017,Social,Telecom
5/1/2017,Email,Telecom
5/1/2017,Referral,Finance
5/1/2017,Email,Finance
5/1/2017,Paid,Telecom
5/1/2017,Direct,Telecom
5/1/2017,Referral,Finance
5/1/2017,Organic,SaaS
5/1/2017,Direct,Health Care
5/1/2017,Direct,SaaS
5/1/2017,Paid,SaaS
5/1/2017,Social,Telecom
5/1/2017,Social,Education
5/1/2017,Paid,Finance
5/1/2017,Paid,SaaS
5/1/2017,Email,Education
5/1/2017,Email,Education
5/1/2017,Paid,Retail/Entertainment
5/1/2017,Email,Telecom
5/1/2017,Organic,Retail/Entertainment
5/1/2017,Paid,Education
5/1/2017,Email,Finance
5/1/2017,Organic,Finance
5/1/2017,Social,IT
5/1/2017,Paid,SaaS
5/1/2017,Email,SaaS
5/1/2017,Paid,Education
5/1/2017,Direct,SaaS
5/1/2017,Paid,IT
5/1/2017,Email,IT
5/1/2017,Direct,Telecom
5/1/2017,Email,IT
5/1/2017,Referral,Finance
5/1/2017,Social,Education
5/1/2017,Paid,Telecom
5/1/2017,Social,Retail/Entertainment
5/1/2017,Social,Health Care
5/1/2017,Organic,SaaS
5/1/2017,Organic,Finance
5/1/2017,Paid,Telecom
5/1/2017,Direct,IT
5/1/2017,Paid,Health Care
5/1/2017,Direct,IT
5/1/2017,Social,Finance
5/1/2017,Paid,IT
5/1/2017,Email,Finance
5/1/2017,Paid,SaaS
5/1/2017,Social,IT
5/1/2017,Direct,IT
5/1/2017,Paid,IT
5/1/2017,Direct,IT
5/1/2017,Email,Finance
5/1/2017,Direct,IT
5/1/2017,Direct,Telecom
5/1/2017,Paid,Finance
5/1/2017,Organic,Health Care
5/1/2017,Email,Finance
5/1/2017,Paid,SaaS
5/1/2017,Direct,IT
5/1/2017,Social,Telecom
5/1/2017,Direct,Retail/Entertainment
5/2/2017,Referral,Health Care
5/2/2017,Direct,Health Care
5/2/2017,Direct,SaaS
5/2/2017,Organic,Telecom
5/2/2017,Paid,IT
5/2/2017,Paid,Health Care
5/2/2017,Email,Education
5/2/2017,Organic,Health Care
5/2/2017,Organic,SaaS
5/2/2017,Paid,IT
5/2/2017,Direct,Education
5/2/2017,Direct,Finance
5/2/2017,Paid,Health Care
5/2/2017,Referral,IT
5/2/2017,Organic,IT
5/2/2017,Organic,Education
5/2/2017,Referral,SaaS
5/2/2017,Direct,Health Care
5/2/2017,Social,Finance
5/2/2017,Paid,SaaS
5/2/2017,Referral,IT
5/2/2017,Referral,Finance
5/2/2017,Social,Telecom
5/2/2017,Email,Health Care
5/2/2017,Paid,Telecom
5/2/2017,Referral,Retail/Entertainment
5/2/2017,Direct,SaaS
5/2/2017,Email,Finance
5/2/2017,Direct,SaaS
5/2/2017,Paid,Telecom
5/2/2017,Email,Telecom
5/2/2017,Email,Finance
5/2/2017,Organic,SaaS
5/2/2017,Organic,SaaS
5/2/2017,Social,IT
5/2/2017,Referral,SaaS
5/2/2017,Paid,Telecom
5/2/2017,Email,Health Care
5/2/2017,Referral,Education
5/2/2017,Direct,SaaS
5/2/2017,Email,Telecom
5/2/2017,Referral,Education
5/2/2017,Paid,Retail/Entertainment
5/2/2017,Organic,SaaS
5/2/2017,Social,Telecom
5/2/2017,Organic,SaaS
5/2/2017,Organic,Finance
5/2/2017,Organic,SaaS
5/2/2017,Direct,Finance
5/2/2017,Organic,SaaS
5/2/2017,Paid,Retail/Entertainment
5/2/2017,Email,SaaS
5/2/2017,Social,Education
5/2/2017,Paid,Health Care
5/2/2017,Email,Health Care
5/2/2017,Referral,Health Care
5/2/2017,Email,IT
5/2/2017,Direct,Finance
5/2/2017,Social,SaaS
5/2/2017,Social,Education
5/2/2017,Organic,Telecom
5/2/2017,Email,Telecom
5/2/2017,Organic,Telecom
5/2/2017,Social,Finance
5/2/2017,Organic,Finance
5/2/2017,Paid,IT
5/2/2017,Paid,Health Care
5/2/2017,Email,Health Care
5/2/2017,Direct,Health Care
5/2/2017,Organic,SaaS
5/2/2017,Email,Finance
5/2/2017,Referral,Telecom
5/2/2017,Email,Finance
5/2/2017,Organic,Finance
5/2/2017,Organic,Education
5/2/2017,Direct,Telecom
5/2/2017,Referral,SaaS
5/2/2017,Referral,SaaS
5/2/2017,Email,IT
5/2/2017,Social,Telecom
5/2/2017,Paid,Telecom
5/2/2017,Paid,Health Care
5/2/2017,Email,Health Care
5/2/2017,Paid,Telecom
5/2/2017,Direct,Health Care
5/2/2017,Referral,Retail/Entertainment
5/2/2017,Direct,Retail/Entertainment
5/2/2017,Referral,Education
5/2/2017,Email,IT
5/2/2017,Direct,Finance
5/2/2017,Referral,Education
5/2/2017,Social,IT
5/2/2017,Direct,Education
5/2/2017,Social,Telecom
5/2/2017,Social,Health Care
5/2/2017,Referral,Finance
5/2/2017,Social,SaaS
5/3/2017,Email,Education
5/3/2017,Organic,Finance
5/3/2017,Paid,SaaS
5/3/2017,Paid,Retail/Entertainment
5/3/2017,Direct,Health Care
5/3/2017,Email,Finance
5/3/2017,Organic,Finance
5/3/2017,Email,Telecom
5/3/2017,Social,Retail/Entertainment
5/3/2017,Referral,SaaS
5/3/2017,Organic,SaaS
5/3/2017,Email,Health Care
5/3/2017,Social,Health Care
5/3/2017,Referral,Finance
5/3/2017,Paid,IT
5/3/2017,Organic,SaaS
5/3/2017,Paid,SaaS
5/3/2017,Paid,Education
5/3/2017,Direct,Telecom
5/3/2017,Paid,Telecom
5/3/2017,Referral,SaaS
5/3/2017,Paid,Telecom
5/3/2017,Organic,IT
5/3/2017,Social,Health Care
5/3/2017,Paid,Finance
5/3/2017,Email,SaaS
5/3/2017,Referral,Finance
5/3/2017,Social,SaaS
5/3/2017,Email,Finance
5/3/2017,Direct,IT
5/3/2017,Email,Telecom
5/3/2017,Organic,SaaS
5/3/2017,Social,SaaS
5/3/2017,Social,Education
5/3/2017,Social,Telecom
5/3/2017,Organic,Health Care
5/3/2017,Social,Telecom
5/3/2017,Direct,IT
5/3/2017,Paid,Finance
5/3/2017,Social,Telecom
5/3/2017,Social,Telecom
5/3/2017,Social,Telecom
5/3/2017,Social,Retail/Entertainment
5/3/2017,Social,Telecom
5/3/2017,Direct,SaaS
5/3/2017,Direct,IT
5/3/2017,Referral,Education
5/3/2017,Paid,Telecom
5/3/2017,Paid,Retail/Entertainment
5/3/2017,Email,Retail/Entertainment
5/3/2017,Email,Finance
5/3/2017,Social,Retail/Entertainment
5/3/2017,Direct,Health Care
5/3/2017,Email,SaaS
5/3/2017,Referral,SaaS
5/3/2017,Email,Finance
5/3/2017,Referral,Finance
5/3/2017,Referral,Education
5/3/2017,Paid,SaaS
5/3/2017,Email,IT
5/3/2017,Paid,Telecom
5/3/2017,Email,IT
5/3/2017,Direct,SaaS
5/3/2017,Paid,Education
5/3/2017,Referral,SaaS
5/3/2017,Social,Telecom
5/3/2017,Organic,Telecom
5/3/2017,Email,SaaS
5/3/2017,Organic,Finance
5/3/2017,Paid,Telecom
5/3/2017,Direct,Education
5/3/2017,Direct,Telecom
5/3/2017,Paid,Finance
5/3/2017,Social,SaaS
5/3/2017,Social,SaaS
5/3/2017,Email,SaaS
5/3/2017,Social,SaaS
5/3/2017,Email,Retail/Entertainment
